# A phi l a0 a1 a2 a3 a4 a5 logL logPrior
5.048428340056642510e-02 6.386928796123982899e+00 1.372085804625298344e+01 2.573499191383169546e+03 -4.076811971934602298e+03 8.629337780574735007e+03 -9.168382807917691025e+03 4.761718799475620472e+03 -9.696886714504448719e+02 -1.278126195357164135e+06 -3.959344711998390665e+01
1.350892112375046972e-01 7.757020953772232552e+00 1.170502003432703297e+01 2.629326749291285523e+03 -4.264072292192964596e+03 8.853766253598785624e+03 -9.274543555098585784e+03 4.763235504065555688e+03 -9.577869057174219733e+02 -1.261908229392580222e+06 -3.959344711998390665e+01
4.090344797876033223e-01 5.790059119587454006e+00 1.190222257880980372e+01 2.528592063838547347e+03 -3.903918299453103828e+03 8.282596840228818110e+03 -8.688573716874245292e+03 4.391463296692633776e+03 -8.589403733722377865e+02 -1.253889496436402202e+06 -3.959344711998390665e+01
1.912114153071085287e-01 7.281802993183992712e+00 1.304976113257665737e+01 2.598094312083894238e+03 -4.045712214364707506e+03 8.302286137700381005e+03 -8.599355630293850481e+03 4.348893594035289425e+03 -8.554705744521866109e+02 -1.249235812357192393e+06 -3.959344711998390665e+01
2.263872454217150942e-01 7.533915028485070664e+00 1.123891382938731454e+01 2.578944085844833353e+03 -4.108881543990347382e+03 8.594194810775714359e+03 -8.904019608359634731e+03 4.455362824037389146e+03 -8.646268090951837166e+02 -1.238565693789873039e+06 -3.959344711998390665e+01
5.124888453221174700e-01 6.875525330781331768e+00 1.241253818878187687e+01 2.612942720731319241e+03 -4.124385070919850477e+03 8.499337026486815375e+03 -8.920932997723382869e+03 4.651739420508598414e+03 -9.665156084997344124e+02 -1.199669269009568496e+06 -3.959344711998390665e+01
4.161068140143442395e-01 7.676445101373299273e+00 1.201393413837944735e+01 2.636335610238087611e+03 -4.144562744455638494e+03 8.417904738989736870e+03 -8.814250088878552560e+03 4.636359491193475151e+03 -9.800936799918443967e+02 -1.196417893507740693e+06 -3.959344711998390665e+01
8.912166950969367951e-01 4.772201286483742422e+00 1.131811469815400351e+01 2.675837660713565583e+03 -4.464340923880621631e+03 9.036611173209757908e+03 -9.059089272575238283e+03 4.375288553442421289e+03 -8.132844302032423229e+02 -1.194824992370897206e+06 -3.959344711998390665e+01
7.620447057081357611e-01 5.497056739488973776e+00 1.208726693248853401e+01 2.642770577173109359e+03 -4.400657485384724168e+03 9.129896646929813869e+03 -9.355189984377226210e+03 4.595475231256978077e+03 -8.630495646672502517e+02 -1.170844075877908152e+06 -3.959344711998390665e+01
3.224860434780073976e-02 4.800063874495759997e+00 1.301566397795125241e+01 2.665944430514330179e+03 -4.331880348135844542e+03 8.819264677994613521e+03 -9.109262737470691718e+03 4.626546872465250090e+03 -9.208322559223795452e+02 -1.165001293546598637e+06 -3.959344711998390665e+01
9.096414585407536224e-01 5.471641131136835590e+00 1.329993352665740858e+01 2.630398285245890747e+03 -4.267458217987242278e+03 8.759376745798201227e+03 -8.990310590892835535e+03 4.498968047401840522e+03 -8.799912841297933710e+02 -1.162978897653574124e+06 -3.959344711998390665e+01
6.211046906046905347e-01 4.821556684459642028e+00 1.216304090273727212e+01 2.575607738529206017e+03 -4.066897437352553425e+03 8.565518824284332368e+03 -9.024457996140155956e+03 4.611574106031851443e+03 -9.118842963628974303e+02 -1.153531842286328785e+06 -3.959344711998390665e+01
7.729013021564027364e-01 7.806148564020231717e+00 1.187189167833911441e+01 2.617056061897233576e+03 -4.039675336438737759e+03 8.179076637396505248e+03 -8.523697461306261175e+03 4.452705600239734849e+03 -9.334985556202452699e+02 -1.149190531614347128e+06 -3.959344711998390665e+01
5.374111877994161013e-01 4.972871243572331679e+00 1.310620956284591010e+01 2.643723242006180044e+03 -4.227176780252470053e+03 8.594026640253296137e+03 -8.853024904298235924e+03 4.477727715514230113e+03 -8.863511519260314344e+02 -1.136460936807865277e+06 -3.959344711998390665e+01
6.637271401531178450e-01 7.094820646685851884e+00 1.355804851740537842e+01 2.643716015246117422e+03 -4.303645508474170128e+03 8.924974859432983067e+03 -9.374835106023827393e+03 4.836250568080190533e+03 -9.780307885025893029e+02 -1.135612370791518129e+06 -3.959344711998390665e+01
2.122477369302016026e-01 6.912895957317340745e+00 1.220139582293679936e+01 2.620100483582446486e+03 -4.111340629149111010e+03 8.394192788826729156e+03 -8.697748907264576701e+03 4.431971515454013570e+03 -8.873029715513912379e+02 -1.135050486049576197e+06 -3.959344711998390665e+01
3.719621178401506523e-01 4.798584803131386245e+00 1.313527137903652786e+01 2.676744496606017947e+03 -4.332154478537365321e+03 8.699395136396222370e+03 -8.901390450604905709e+03 4.522553445123136953e+03 -9.151792770613390076e+02 -1.133782939528239425e+06 -3.959344711998390665e+01
4.780206253522837345e-01 6.863255476592311055e+00 1.378097302298362692e+01 2.645781653161990107e+03 -4.256978267736862108e+03 8.612040853098782463e+03 -8.753191645682687522e+03 4.338351479614886557e+03 -8.369944932651818590e+02 -1.131624526570772054e+06 -3.959344711998390665e+01
9.887962445030745728e-01 7.340400925299506163e+00 1.337058093471297404e+01 2.635378293733175724e+03 -4.306029075986801217e+03 8.960983998985268045e+03 -9.391538001649070793e+03 4.820863011495365754e+03 -9.707218103270604388e+02 -1.102294214559577405e+06 -3.959344711998390665e+01
9.338627083595928413e-01 6.395685420414150002e+00 1.373178363844550809e+01 2.611645131315920480e+03 -4.064536184311345096e+03 8.290288783443613283e+03 -8.643425872223802799e+03 4.480973577270372516e+03 -9.244226330734555859e+02 -1.091276608512995066e+06 -3.959344711998390665e+01
8.878963052968888992e-01 7.343882838126492452e+00 1.193261077468730136e+01 2.678699121041811850e+03 -4.438863024479708656e+03 8.906759249418109903e+03 -8.883865551655107993e+03 4.292131728854828907e+03 -8.040918843287691971e+02 -1.061296676735174377e+06 -3.959344711998390665e+01
5.777789483775345181e-01 7.481038043614227639e+00 1.295694869113503600e+01 2.622372001974016712e+03 -4.243820758146502158e+03 8.748003594253594201e+03 -9.011344550369711214e+03 4.519667542522378426e+03 -8.849841079790066942e+02 -1.056886103680445347e+06 -3.959344711998390665e+01
5.095278243501069615e-02 5.835785199991617489e+00 1.132957316713718754e+01 2.614632526239828621e+03 -4.237579533989458469e+03 8.837773061675179633e+03 -9.244661691070774395e+03 4.728646241192361231e+03 -9.474957580493802425e+02 -1.053992180570518598e+06 -3.959344711998390665e+01
3.236898530033347487e-01 5.807950511864809151e+00 1.242466432188438041e+01 2.615254797637634510e+03 -4.084048265951951180e+03 8.384941849218757852e+03 -8.821265509565924731e+03 4.618829200307419342e+03 -9.625184194650501013e+02 -1.047493415443847887e+06 -3.959344711998390665e+01
2.974190574928238240e-01 6.842532619281184836e+00 1.121858275527889326e+01 2.571835752894415691e+03 -4.052200981410986969e+03 8.605431910007171609e+03 -9.205360863458423410e+03 4.821403424605648070e+03 -9.897988490532388823e+02 -1.036418364032491460e+06 -3.959344711998390665e+01
5.914888712524183356e-01 4.830599440026520419e+00 1.336973228572787242e+01 2.661213154012412815e+03 -4.423201561364625377e+03 9.121622222367594077e+03 -9.396421727844195630e+03 4.695405053200216571e+03 -9.085614025285615298e+02 -1.034342528838638798e+06 -3.959344711998390665e+01
2.533834381023108429e-01 7.331680204557931013e+00 1.376355031715692689e+01 2.538131801270469623e+03 -3.966398157440951763e+03 8.556283673820562399e+03 -9.217699508962523396e+03 4.814080931836640957e+03 -9.758801468638475853e+02 -1.030922361775081139e+06 -3.959344711998390665e+01
2.815312417923875321e-01 5.248377431553122641e+00 1.215537054169854869e+01 2.623193173327356362e+03 -4.116943552079120309e+03 8.470164348562615487e+03 -8.941281837157343034e+03 4.685975175096519706e+03 -9.718438601127844549e+02 -1.018731401239121216e+06 -3.959344711998390665e+01
6.550494783740267168e-01 6.316954880125085658e+00 1.356947245891230835e+01 2.683584071739374849e+03 -4.476592741029415265e+03 9.115189914868329652e+03 -9.320096520939760012e+03 4.658373586545602848e+03 -9.113313456556954861e+02 -1.012146985141165322e+06 -3.959344711998390665e+01
4.939294700058504128e-01 5.064255403052091431e+00 1.220585211403516013e+01 2.579854171652990317e+03 -4.041557812425085103e+03 8.461699194973449266e+03 -8.957354084968246752e+03 4.672378818398102339e+03 -9.631012002974316601e+02 -1.008213709820937598e+06 -3.959344711998390665e+01
2.298383348739929666e-01 7.334623459206897955e+00 1.314755188662915764e+01 2.545055051652909697e+03 -3.919469363748210526e+03 8.327659081377514667e+03 -8.926812914998543420e+03 4.692127066809620374e+03 -9.679607321421798360e+02 -1.005754627238095971e+06 -3.959344711998390665e+01
6.679723931472624221e-01 6.629983387804863959e+00 1.321958586473285990e+01 2.680893509599583012e+03 -4.469105822911843461e+03 9.063449377323733643e+03 -9.185021025519748946e+03 4.524429675895394212e+03 -8.647592625586262329e+02 -1.001881161848424585e+06 -3.959344711998390665e+01
3.074958850650955089e-03 5.044989160909566728e+00 1.228900566509142500e+01 2.625877687260444418e+03 -4.034876852577823684e+03 8.154767983142329285e+03 -8.561285008676411962e+03 4.529270449041252505e+03 -9.630380774193271236e+02 -9.966906460660852026e+05 -3.959344711998390665e+01
1.869144629621096176e-01 5.590399174220340051e+00 1.330426584251742206e+01 2.573497583496799052e+03 -4.075076143301542288e+03 8.515065687150821759e+03 -8.805332743531240340e+03 4.382736904819495976e+03 -8.410854481334026786e+02 -9.851773338282161858e+05 -3.959344711998390665e+01
6.097227492133145965e-01 6.050983952878920213e+00 1.165110036474149346e+01 2.669146862456042527e+03 -4.281469896790607891e+03 8.556052839615182165e+03 -8.720431012168732195e+03 4.421996163767710641e+03 -8.936536223331687552e+02 -9.571992738614508417e+05 -3.959344711998390665e+01
6.976194770952437452e-01 6.568985896174819317e+00 1.319524258293780861e+01 2.531215255974861520e+03 -3.936501440384446141e+03 8.411564140649001274e+03 -8.903055226462895007e+03 4.545261173757818142e+03 -8.983936331217532825e+02 -9.485568649149519624e+05 -3.959344711998390665e+01
7.286723733112542289e-01 6.952041775459394835e+00 1.388558304345367667e+01 2.660072599085764068e+03 -4.234036959366971132e+03 8.433811693906887740e+03 -8.524081898113299758e+03 4.247548549762117545e+03 -8.334047370129559340e+02 -9.442341526157088811e+05 -3.959344711998390665e+01
6.778356241046669117e-01 4.945162940748099700e+00 1.340402155401466011e+01 2.592709491177701693e+03 -4.082964519904558529e+03 8.495892798045939344e+03 -8.882060172456669534e+03 4.514305917754463735e+03 -8.889382605168408418e+02 -9.384383104800067376e+05 -3.959344711998390665e+01
7.419120786583178750e-01 6.538702393366894405e+00 1.303164350359798540e+01 2.620350725237218285e+03 -4.184583920681741802e+03 8.657004807669640286e+03 -9.060127497854091416e+03 4.651172938600820999e+03 -9.348817076326911319e+02 -9.302019593949606642e+05 -3.959344711998390665e+01
5.601179949580936679e-01 6.083251763493673359e+00 1.298870813518719203e+01 2.639113496467999994e+03 -4.238802989014764535e+03 8.712487427962232687e+03 -9.093677926889375158e+03 4.679351349300754919e+03 -9.495085569622659705e+02 -9.208681889438244980e+05 -3.959344711998390665e+01
5.031216611620605850e-01 6.598463650418356252e+00 1.376301744775907210e+01 2.560706965600216790e+03 -4.053592482606747581e+03 8.604874283876124537e+03 -9.068491101093841280e+03 4.619571829328387139e+03 -9.126537330040978304e+02 -9.196369710638967808e+05 -3.959344711998390665e+01
1.844265478235701528e-02 7.219871214672465953e+00 1.210298217214453942e+01 2.681132477614784875e+03 -4.377024392579231971e+03 8.871582133289504782e+03 -9.217820714662339014e+03 4.791362641465781962e+03 -9.974733379856926376e+02 -9.109916712251402205e+05 -3.959344711998390665e+01
5.879847709280100476e-01 4.767054087979865074e+00 1.300134460346231968e+01 2.672866435459683998e+03 -4.297207491376963844e+03 8.560825682837579734e+03 -8.620439430091226313e+03 4.251818407160749302e+03 -8.191143165609800008e+02 -8.868271338991938392e+05 -3.959344711998390665e+01
2.147951336344875728e-01 5.916925295841672927e+00 1.249684053579568044e+01 2.607210591568333712e+03 -4.101626618690672331e+03 8.362578318710491658e+03 -8.576120551145877471e+03 4.313058819703478548e+03 -8.533294994485936513e+02 -8.832130188861847855e+05 -3.959344711998390665e+01
7.301234283160431549e-01 7.396675028949434072e+00 1.107710006516006729e+01 2.571673976614958065e+03 -3.945575176861552791e+03 8.200175888258736450e+03 -8.681561411773727741e+03 4.557394797017610472e+03 -9.507585108129734408e+02 -8.710648183361298870e+05 -3.959344711998390665e+01
1.437724539757573305e-02 6.650654416040552519e+00 1.312833235707843649e+01 2.648288573683656978e+03 -4.311671433533954769e+03 8.890242405484043047e+03 -9.289258840755306665e+03 4.787933191995031848e+03 -9.758154544252478217e+02 -8.695123220442937454e+05 -3.959344711998390665e+01
5.287504138351124539e-01 6.304150699149907666e+00 1.368738365109096300e+01 2.621840250155665672e+03 -4.238588435232232769e+03 8.739784216269237731e+03 -8.958696161254754770e+03 4.422288878502903572e+03 -8.375557777229668091e+02 -8.513564149632049957e+05 -3.959344711998390665e+01
7.567374508035680236e-01 4.735532221317809487e+00 1.249865865591099379e+01 2.561031282537765037e+03 -3.927177043978086203e+03 8.212645803927212910e+03 -8.651799959902651608e+03 4.440634585465702912e+03 -8.866264714514746856e+02 -8.431243826257010223e+05 -3.959344711998390665e+01
6.874439207936627882e-01 5.165284543852464161e+00 1.361099095291472416e+01 2.658148601634457009e+03 -4.427842047837610153e+03 9.056061616067299838e+03 -9.157554876822505321e+03 4.452187486110124155e+03 -8.305122451621708706e+02 -8.405967903523436980e+05 -3.959344711998390665e+01
8.255232131255079153e-01 6.137857694348317850e+00 1.361328365187065792e+01 2.573722143138725187e+03 -4.038252550199299549e+03 8.408817903525365182e+03 -8.698315734787174733e+03 4.338136283868640021e+03 -8.341706845218739090e+02 -8.030002847101755906e+05 -3.959344711998390665e+01
6.583376216451430896e-01 5.444042443808216447e+00 1.229506426916677775e+01 2.571235997346029308e+03 -4.043673782649412715e+03 8.439915276729554535e+03 -8.754633875824605639e+03 4.388395622417529921e+03 -8.515309926635028432e+02 -7.963570908172816271e+05 -3.959344711998390665e+01
8.489737972811721711e-01 5.895537785715968759e+00 1.312292051055149855e+01 2.641695042346095761e+03 -4.277636120899077468e+03 8.676949754545572432e+03 -8.772411233612619981e+03 4.298404365391278589e+03 -8.171725294143229803e+02 -7.930162584871882573e+05 -3.959344711998390665e+01
4.238483502679344928e-01 5.439392896198544491e+00 1.278712672397210781e+01 2.659529769538421533e+03 -4.396603351384785128e+03 8.971408667630870696e+03 -9.127626147943143224e+03 4.505786000544798299e+03 -8.622259328295573368e+02 -7.900686661524899537e+05 -3.959344711998390665e+01
9.913653610232149305e-01 7.084485604059069352e+00 1.299943041555487611e+01 2.574765297531634133e+03 -4.065117592172295190e+03 8.582338817563202610e+03 -9.071211210148841928e+03 4.653908916745215720e+03 -9.258613727168811920e+02 -7.792010093811786501e+05 -3.959344711998390665e+01
4.121878652637762652e-01 6.370206085123328421e+00 1.301305480756079724e+01 2.633021315202734513e+03 -4.105210594631691492e+03 8.293890327153381804e+03 -8.630602632587344488e+03 4.498327776815848665e+03 -9.390382987403205561e+02 -7.747843984200030100e+05 -3.959344711998390665e+01
5.968654218929859701e-01 7.757091579137679993e+00 1.163668027914893344e+01 2.609204208238424599e+03 -4.106869542459397962e+03 8.446421731624790482e+03 -8.814417848854376643e+03 4.539050394215880260e+03 -9.227924081027884995e+02 -7.567049442639674526e+05 -3.959344711998390665e+01
2.254325012978162790e-01 5.222691915355589742e+00 1.336854614077889458e+01 2.666189485835647247e+03 -4.194915577026969913e+03 8.337123170918654068e+03 -8.551157476537495313e+03 4.401819957854113454e+03 -9.083495500565588827e+02 -7.485572818351634778e+05 -3.959344711998390665e+01
2.580052376845491380e-01 6.730065401611211584e+00 1.163315285025517376e+01 2.592450107544658749e+03 -4.095288788513161307e+03 8.461634567708197210e+03 -8.713140845236346649e+03 4.338985138982890930e+03 -8.341156978155142951e+02 -7.465943002071632072e+05 -3.959344711998390665e+01
8.465189322149148099e-01 6.488012050477426129e+00 1.232740625514053079e+01 2.611466395794126583e+03 -4.185253434977210418e+03 8.667997824256010063e+03 -9.013058397286240506e+03 4.580658747909888916e+03 -9.107843196789132207e+02 -7.302362663304063026e+05 -3.959344711998390665e+01
2.340054984544171213e-01 7.452288594102002506e+00 1.383550419160626355e+01 2.596054926060902744e+03 -4.087408164665174354e+03 8.459080123055648073e+03 -8.821419855055959488e+03 4.514204380615663467e+03 -9.088379503525436576e+02 -7.258217938286137069e+05 -3.959344711998390665e+01
